time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,OrgRole,known_headcount,white,mixed,asian,black,other,white_perc,mixed_perc,asian_perc,black_perc,other_perc
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Qualified without cases,24,20,1,1,2,0,83.3,4.2,4.2,8.3,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Qualified without cases,7,4,0,2,1,0,57.1,0,28.6,14.3,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Qualified without cases,19,9,3,3,3,1,47.4,15.8,15.8,15.8,5.3
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Qualified without cases,14,6,0,3,5,0,42.9,0,21.4,35.7,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Qualified without cases,14,8,1,2,3,0,57.1,7.1,14.3,21.4,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Qualified without cases,17,4,2,2,9,0,23.5,11.8,11.8,52.9,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Qualified without cases,z,z,z,z,z,z,z,z,z,z,z
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Qualified without cases,15,7,0,1,7,0,46.7,0,6.7,46.7,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Qualified without cases,17,6,11,0,0,0,35.3,64.7,0,0,0
2020,Reporting year,National,E92000001,England,,,,,,All children and family social workers,27511,21373,967,1569,3378,224,77.7,3.5,5.7,12.3,0.8
2020,Reporting year,Regional,E92000001,England,E12000001,North East,,,,All children and family social workers,1695,1637,22,13,22,1,96.6,1.3,0.8,1.3,0.1
2020,Reporting year,Regional,E92000001,England,E12000002,North West,,,,All children and family social workers,4040,3573,121,133,200,13,88.4,3,3.3,5,0.3
2020,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,All children and family social workers,3206,2707,107,253,130,9,84.4,3.3,7.9,4.1,0.3
2020,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,All children and family social workers,2165,1750,79,137,184,15,80.8,3.6,6.3,8.5,0.7
2020,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,All children and family social workers,2786,1922,145,312,378,29,69,5.2,11.2,13.6,1
2020,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,All children and family social workers,2612,2116,72,89,311,24,81,2.8,3.4,11.9,0.9
2020,Reporting year,Regional,E92000001,England,E12000007,London,,,,All children and family social workers,4582,2119,267,462,1664,70,46.2,5.8,10.1,36.3,1.5
2020,Reporting year,Regional,E92000001,England,E12000008,South East,,,,All children and family social workers,4100,3418,104,133,411,34,83.4,2.5,3.2,10,0.8
2020,Reporting year,Regional,E92000001,England,E12000009,South West,,,,All children and family social workers,2325,2131,50,37,78,29,91.7,2.2,1.6,3.4,1.2
2020,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,All children and family social workers,2201,1045,113,198,806,39,47.5,5.1,9,36.6,1.8
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,All children and family social workers,2381,1074,154,264,858,31,45.1,6.5,11.1,36,1.3
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,All children and family social workers,168,166,2,0,0,0,98.8,1.2,0,0,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,All children and family social workers,88,88,0,0,0,0,100,0,0,0,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,All children and family social workers,149,146,1,1,1,0,98,0.7,0.7,0.7,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,All children and family social workers,0,x,x,x,x,x,x,x,x,x,x
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,All children and family social workers,141,135,2,3,1,0,95.7,1.4,2.1,0.7,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,All children and family social workers,262,250,4,0,7,1,95.4,1.5,0,2.7,0.4
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,All children and family social workers,160,158,1,0,1,0,98.8,0.6,0,0.6,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,All children and family social workers,207,196,2,2,7,0,94.7,1,1,3.4,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,All children and family social workers,41,41,0,0,0,0,100,0,0,0,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,All children and family social workers,115,112,2,1,0,0,97.4,1.7,0.9,0,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,All children and family social workers,151,143,3,2,3,0,94.7,2,1.3,2,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,All children and family social workers,213,202,5,4,2,0,94.8,2.3,1.9,0.9,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,All children and family social workers,119,105,1,13,0,0,88.2,0.8,10.9,0,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,All children and family social workers,168,158,5,4,1,0,94,3,2.4,0.6,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,All children and family social workers,163,139,7,9,6,2,85.3,4.3,5.5,3.7,1.2
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,All children and family social workers,95,77,2,10,5,1,81.1,2.1,10.5,5.3,1.1
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,All children and family social workers,129,122,2,1,3,1,94.6,1.6,0.8,2.3,0.8
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,All children and family social workers,193,185,4,1,3,0,95.9,2.1,0.5,1.6,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,All children and family social workers,233,227,4,1,1,0,97.4,1.7,0.4,0.4,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,All children and family social workers,73,71,1,0,1,0,97.3,1.4,0,1.4,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,All children and family social workers,116,114,1,0,1,0,98.3,0.9,0,0.9,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,All children and family social workers,142,141,1,0,0,0,99.3,0.7,0,0,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,All children and family social workers,243,223,5,3,12,0,91.8,2.1,1.2,4.9,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,All children and family social workers,410,265,30,41,74,0,64.6,7.3,10,18,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,All children and family social workers,193,156,2,22,13,0,80.8,1,11.4,6.7,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,All children and family social workers,180,150,15,5,10,0,83.3,8.3,2.8,5.6,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,All children and family social workers,221,190,15,5,10,1,86,6.8,2.3,4.5,0.5
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,All children and family social workers,139,136,0,0,1,2,97.8,0,0,0.7,1.4
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,All children and family social workers,176,167,2,0,7,0,94.9,1.1,0,4,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,All children and family social workers,244,223,6,6,9,0,91.4,2.5,2.5,3.7,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,All children and family social workers,180,146,3,4,27,0,81.1,1.7,2.2,15,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,All children and family social workers,106,91,3,3,5,4,85.8,2.8,2.8,4.7,3.8
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,All children and family social workers,135,127,3,4,1,0,94.1,2.2,3,0.7,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,All children and family social workers,144,140,3,0,0,1,97.2,2.1,0,0,0.7
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,All children and family social workers,238,220,6,1,10,1,92.4,2.5,0.4,4.2,0.4
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,All children and family social workers,144,135,3,4,2,0,93.8,2.1,2.8,1.4,0
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,All children and family social workers,343,191,21,113,17,1,55.7,6.1,32.9,5,0.3
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,All children and family social workers,158,133,6,13,5,1,84.2,3.8,8.2,3.2,0.6
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,All children and family social workers,146,135,5,0,5,1,92.5,3.4,0,3.4,0.7
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,All children and family social workers,131,128,2,1,0,0,97.7,1.5,0.8,0,0
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",All children and family social workers,0,x,x,x,x,x,x,x,x,x,x
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,All children and family social workers,265,201,5,39,19,1,75.8,1.9,14.7,7.2,0.4
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,All children and family social workers,622,522,24,40,34,2,83.9,3.9,6.4,5.5,0.3
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,All children and family social workers,84,84,0,0,0,0,100,0,0,0,0
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,All children and family social workers,130,127,1,0,1,1,97.7,0.8,0,0.8,0.8
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,All children and family social workers,242,241,0,0,1,0,99.6,0,0,0.4,0
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,All children and family social workers,211,198,4,6,3,0,93.8,1.9,2.8,1.4,0
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,All children and family social workers,416,328,28,24,34,2,78.8,6.7,5.8,8.2,0.5
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,All children and family social workers,233,205,7,12,9,0,88,3,5.2,3.9,0
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,All children and family social workers,81,79,1,1,0,0,97.5,1.2,1.2,0,0
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,All children and family social workers,173,116,11,16,27,3,67.1,6.4,9.2,15.6,1.7
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,All children and family social workers,440,391,14,17,16,2,88.9,3.2,3.9,3.6,0.5
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,All children and family social workers,164,95,4,42,20,3,57.9,2.4,25.6,12.2,1.8
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,All children and family social workers,226,176,7,18,25,0,77.9,3.1,8,11.1,0
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,All children and family social workers,328,309,8,4,7,0,94.2,2.4,1.2,2.1,0
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,All children and family social workers,139,115,2,4,15,3,82.7,1.4,2.9,10.8,2.2
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,All children and family social workers,249,169,15,22,40,3,67.9,6,8.8,16.1,1.2
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,All children and family social workers,424,361,17,14,31,1,85.1,4,3.3,7.3,0.2
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,All children and family social workers,22,18,1,0,3,0,81.8,4.5,0,13.6,0
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,All children and family social workers,562,250,35,116,141,20,44.5,6.2,20.6,25.1,3.6
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,All children and family social workers,208,148,9,27,23,1,71.2,4.3,13,11.1,0.5
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,All children and family social workers,145,101,5,19,20,0,69.7,3.4,13.1,13.8,0
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",All children and family social workers,56,53,0,2,1,0,94.6,0,3.6,1.8,0
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,All children and family social workers,225,92,14,50,68,1,40.9,6.2,22.2,30.2,0.4
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,All children and family social workers,110,104,3,1,2,0,94.5,2.7,0.9,1.8,0
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,All children and family social workers,109,81,1,12,15,0,74.3,0.9,11,13.8,0
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,All children and family social workers,268,246,4,4,14,0,91.8,1.5,1.5,5.2,0
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,All children and family social workers,190,172,6,6,6,0,90.5,3.2,3.2,3.2,0
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,All children and family social workers,157,106,34,9,8,0,67.5,21.7,5.7,5.1,0
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,All children and family social workers,173,110,9,23,30,1,63.6,5.2,13.3,17.3,0.6
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,All children and family social workers,274,230,7,14,22,1,83.9,2.6,5.1,8,0.4
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,All children and family social workers,159,94,11,24,26,4,59.1,6.9,15.1,16.4,2.5
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,All children and family social workers,150,135,7,5,2,1,90,4.7,3.3,1.3,0.7
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,All children and family social workers,102,80,2,6,14,0,78.4,2,5.9,13.7,0
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,All children and family social workers,173,148,0,4,18,3,85.5,0,2.3,10.4,1.7
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,All children and family social workers,150,127,3,7,13,0,84.7,2,4.7,8.7,0
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,All children and family social workers,718,595,24,15,77,7,82.9,3.3,2.1,10.7,1
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,All children and family social workers,458,334,20,33,64,7,72.9,4.4,7.2,14,1.5
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,All children and family social workers,90,56,2,12,20,0,62.2,2.2,13.3,22.2,0
2020,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,All children and family social workers,385,350,8,7,15,5,90.9,2.1,1.8,3.9,1.3
