time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,characteristic,number,percentage
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Age on ceasing,5 to 9 years,24,18
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Age on ceasing,Total,136,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Age on ceasing,Under 1 year,8,6
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Gender,Female,63,46
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Gender,Male,73,54
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Gender,Total,136,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,Accommodation on remand ended,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,Adopted,11,8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,Age assessment determined child aged 18 or over,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,Aged 18 (or over) and remained with current carers,21,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,Care ceased for any other reason,11,8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,Care taken by another local authority,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,Child moved abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,Died,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",9,7
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,Moved into independent living (with no formalised support),6,4
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,Moved into independent living (with supportive accommodation),0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,Residence order or child arrangement order granted,12,9
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,23,17
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,Sentenced to custody,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,Special guardianship orders,27,20
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,Total,136,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Reason episode ceased,Transferred to residential care funded by adult social services,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Age on ceasing,1 to 4 years,21,25
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Age on ceasing,10 to 15 years,10,12
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Age on ceasing,16 years,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Age on ceasing,17 years,8,10
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Age on ceasing,18 years and over,28,33
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Age on ceasing,5 to 9 years,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Age on ceasing,Total,84,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Age on ceasing,Under 1 year,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Gender,Female,37,44
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Gender,Male,47,56
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Gender,Total,84,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,Accommodation on remand ended,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,Adopted,8,10
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,Age assessment determined child aged 18 or over,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,Aged 18 (or over) and remained with current carers,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,Care ceased for any other reason,16,19
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,Care taken by another local authority,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,Child moved abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,Died,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,Moved into independent living (with no formalised support),13,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,Moved into independent living (with supportive accommodation),6,7
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,Residence order or child arrangement order granted,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,22,26
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,Sentenced to custody,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,Special guardianship orders,11,13
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,Total,84,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Reason episode ceased,Transferred to residential care funded by adult social services,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Age on ceasing,1 to 4 years,56,17
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Age on ceasing,10 to 15 years,28,8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Age on ceasing,16 years,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Age on ceasing,17 years,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Age on ceasing,18 years and over,199,60
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Age on ceasing,5 to 9 years,31,9
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Age on ceasing,Total,333,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Age on ceasing,Under 1 year,13,4
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Gender,Female,137,41
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Gender,Male,196,59
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Gender,Total,333,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Reason episode ceased,Accommodation on remand ended,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Reason episode ceased,Adopted,25,8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Reason episode ceased,Age assessment determined child aged 18 or over,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Reason episode ceased,Aged 18 (or over) and remained with current carers,89,27
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Reason episode ceased,Care ceased for any other reason,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Reason episode ceased,Care taken by another local authority,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Reason episode ceased,Child moved abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Reason episode ceased,Died,c,c
